ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH
9,Day,7,Main,Unexpected,Red,Left,25.13,0.00,0.0000,0.9475,-0.0025,0.0000,4.02
9,Day,7,Main,Unexpected,Red,Left,25.13,0.00,0.0000,0.9475,-0.0025,0.0000,4.02
9,Day,7,Main,Unexpected,Red,Left,25.24,0.10,0.0000,0.8437,-0.0025,0.0000,0.09
9,Day,7,Main,Unexpected,Red,Left,25.35,0.22,0.0000,0.8527,-0.0025,0.0000,0.23
9,Day,7,Main,Unexpected,Red,Left,25.45,0.32,0.0000,0.8625,-0.0025,0.0000,0.18
9,Day,8,Main,Unexpected,Amber,Right,25.69,0.00,0.0000,0.9464,-0.0025,0.0000,4.02
9,Day,8,Main,Unexpected,Amber,Right,25.69,0.00,0.0000,0.9464,-0.0025,0.0000,4.02
9,Day,8,Main,Unexpected,Amber,Right,25.80,0.11,0.0000,0.8441,-0.0025,0.0000,0.13
9,Day,8,Main,Unexpected,Amber,Right,25.90,0.22,0.0000,0.8530,-0.0025,0.0000,0.23
9,Day,8,Main,Unexpected,Amber,Right,26.00,0.32,0.0000,0.8627,-0.0025,0.0000,0.18
9,Day,9,Main,Expected,Red,Right,26.19,0.00,0.0000,0.9420,-0.0025,0.0000,4.02
9,Day,9,Main,Expected,Red,Right,26.19,0.00,0.0000,0.9420,-0.0025,0.0000,4.02
9,Day,9,Main,Expected,Red,Right,26.30,0.11,0.0000,0.8442,-0.0025,0.0000,0.13
9,Day,9,Main,Expected,Red,Right,26.40,0.22,0.0000,0.8531,-0.0025,0.0000,0.23
9,Day,10,Main,Expected,Red,Left,26.68,0.00,0.0000,0.9300,-0.0025,0.0000,4.02
9,Day,10,Main,Expected,Red,Left,26.68,0.00,0.0000,0.9300,-0.0025,0.0000,4.02
9,Day,10,Main,Expected,Red,Left,26.79,0.12,0.0000,0.8448,-0.0025,0.0000,0.13
9,Day,11,Main,Unexpected,Red,Right,27.04,0.00,0.0000,0.8781,-0.0025,0.0000,3.82
9,Day,11,Main,Unexpected,Red,Right,27.04,0.00,0.0000,0.8781,-0.0025,0.0000,3.82
9,Day,11,Main,Unexpected,Red,Right,27.14,0.11,0.0000,0.8459,-0.0025,0.0000,0.16
9,Day,12,Main,Expected,Amber,Right,27.42,0.00,0.0000,0.9087,-0.0025,0.0000,4.39
9,Day,12,Main,Expected,Amber,Right,27.42,0.00,0.0000,0.9087,-0.0025,0.0000,4.39
9,Day,12,Main,Expected,Amber,Right,27.52,0.10,0.0000,0.8446,-0.0025,0.0000,0.13
9,Day,13,Main,Expected,Amber,Left,27.78,0.00,0.0000,0.9026,-0.0025,0.0000,4.39
9,Day,13,Main,Expected,Amber,Left,27.78,0.00,0.0000,0.9026,-0.0025,0.0000,4.39
9,Day,13,Main,Expected,Amber,Left,27.88,0.10,0.0000,0.8449,-0.0025,0.0000,0.13
9,Day,14,Main,Unexpected,Amber,Left,28.14,0.00,0.0000,0.9371,-0.0025,0.0000,4.02
9,Day,14,Main,Unexpected,Amber,Left,28.14,0.00,0.0000,0.9371,-0.0025,0.0000,4.02
9,Day,14,Main,Unexpected,Amber,Left,28.25,0.11,0.0000,0.8441,-0.0025,0.0000,0.09
9,Day,15,Main,Unexpected,Red,Right,28.47,0.00,0.0000,0.9190,-0.0025,0.0000,4.39
9,Day,15,Main,Unexpected,Red,Right,28.47,0.00,0.0000,0.9190,-0.0025,0.0000,4.39
9,Day,15,Main,Unexpected,Red,Right,28.57,0.10,0.0000,0.8443,-0.0025,0.0000,0.13
9,Day,16,Main,Expected,Amber,Right,28.81,0.00,0.0000,0.9019,-0.0025,0.0000,4.39
9,Day,16,Main,Expected,Amber,Right,28.81,0.00,0.0000,0.9019,-0.0025,0.0000,4.39
9,Day,16,Main,Expected,Amber,Right,28.92,0.11,0.0000,0.8452,-0.0025,0.0000,0.16
9,Day,17,Main,Expected,Red,Right,29.12,0.00,0.0000,0.9121,-0.0025,0.0000,4.39
9,Day,17,Main,Expected,Red,Right,29.12,0.00,0.0000,0.9121,-0.0025,0.0000,4.39
9,Day,17,Main,Expected,Red,Right,29.23,0.11,0.0000,0.8450,-0.0025,0.0000,0.13
9,Day,18,Main,Unexpected,Amber,Right,29.50,0.00,0.0000,0.9224,-0.0025,0.0000,4.02
9,Day,18,Main,Unexpected,Amber,Right,29.50,0.00,0.0000,0.9224,-0.0025,0.0000,4.02
9,Day,18,Main,Unexpected,Amber,Right,29.61,0.11,0.0000,0.8445,-0.0025,0.0000,0.13
9,Day,18,Main,Unexpected,Amber,Right,29.72,0.22,0.0000,0.8544,-0.0025,0.0000,0.23
9,Day,19,Main,Expected,Red,Left,29.91,0.00,0.0000,0.9059,-0.0025,0.0000,4.39
9,Day,19,Main,Expected,Red,Left,29.91,0.00,0.0000,0.9059,-0.0025,0.0000,4.39
9,Day,19,Main,Expected,Red,Left,30.01,0.10,0.0000,0.8448,-0.0025,0.0000,0.13
