ParticipantID,Block,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Merge,Collision,Car2DecelStartAbs,Car2CollisionAbs,TimeToCollision
datatest2,Night,-1,SubBlock,Practice,11.219,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.315,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.616,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.715,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.814,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.914,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.014,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.114,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.214,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.315,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.615,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.714,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.816,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,12.915,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.014,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.114,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.214,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.315,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.614,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.714,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.814,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,13.914,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.014,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.114,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.214,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.314,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.614,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.714,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.814,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,14.914,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.014,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.114,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.214,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.314,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.614,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.714,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.814,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,15.914,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.014,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.114,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.214,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.314,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.614,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.714,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.814,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,16.914,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.014,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.114,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.214,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.314,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,17.614,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.315,0.143,0,1.095,-0.002,,0.731,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.348,0.176,0,1.08,-0.002,,1.463,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.364,0.192,0,1.068,-0.002,,1.829,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.397,0.225,0,1.036,-0.002,,2.56,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.432,0.26,0,0.993,-0.002,,3.292,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.465,0.293,0,0.939,-0.002,,4.023,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.498,0.326,0,0.877,-0.001,,3.853,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.534,0.362,0,0.837,0.011,,1.246,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.565,0.393,0,0.844,0.031,,1.461,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.634,0.462,0,0.848,0.081,,1.913,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.716,0.544,0,0.857,0.161,,2.47,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.834,0.662,0,0.866,0.309,,3.246,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,18.952,0.78,0,0.87,0.498,,4.028,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.019,0.847,0,0.871,0.624,,4.476,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.116,0.944,0,0.87,0.839,,5.148,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.218,1.046,0,0.869,1.083,,5.82,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.333,1.161,0,0.868,1.407,,6.604,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.433,1.261,0,0.867,1.716,,7.275,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.532,1.36,0,0.867,2.056,,7.946,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.634,1.462,0,0.867,2.425,,8.617,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,0,U_Red_R,Practice,19.716,1.544,0,0.868,2.756,,9.176,0,,-1,-1,,,-1,0,0,0,0,0,,,
