ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH
98,Day,0,Practice,Unexpected,Red,Left,5.08,1.95,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.18,2.05,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.28,2.15,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.38,2.25,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.48,2.35,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.59,2.46,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.69,2.57,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.79,2.67,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,5.89,2.77,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.00,2.87,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.10,2.97,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.21,3.08,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.31,3.18,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.41,3.29,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.52,3.39,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.63,3.50,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.73,3.60,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.84,3.71,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,6.94,3.81,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.04,3.91,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.14,4.01,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.25,4.12,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.35,4.22,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.45,4.33,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.55,4.43,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.66,4.53,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.76,4.63,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.86,4.73,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,7.96,4.84,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.07,4.95,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.18,5.06,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.29,5.17,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.39,5.27,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.50,5.38,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.61,5.49,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.72,5.60,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.82,5.70,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,8.92,5.80,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.03,5.90,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.13,6.00,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.23,6.10,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.34,6.21,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.45,6.32,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.55,6.42,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.65,6.53,0.0000,0.8676,-0.0025,0.0000,0.00
98,Day,0,Practice,Unexpected,Red,Left,9.76,6.63,0.0000,0.8676,-0.0013,0.0000,0.07
98,Day,0,Practice,Unexpected,Red,Left,9.87,6.75,0.0000,0.8676,0.0101,0.0000,0.42
98,Day,0,Practice,Unexpected,Red,Left,9.97,6.85,0.0000,0.8676,0.0395,0.0000,0.95
98,Day,0,Practice,Unexpected,Red,Left,10.07,6.95,0.0000,0.8676,0.0961,0.0000,1.60
98,Day,0,Practice,Unexpected,Red,Left,10.19,7.06,0.0000,0.8676,0.1955,0.0000,2.39
98,Day,0,Practice,Unexpected,Red,Left,10.29,7.17,-0.0001,0.8676,0.3237,-0.0001,3.06
98,Day,0,Practice,Unexpected,Red,Left,10.40,7.27,-0.0001,0.8676,0.4859,-0.0001,3.73
98,Day,0,Practice,Unexpected,Red,Left,10.50,7.38,-0.0001,0.8676,0.6790,-0.0001,4.52
98,Day,0,Practice,Unexpected,Red,Left,10.61,7.48,-0.0002,0.8676,0.9096,-0.0002,5.19
98,Day,0,Practice,Unexpected,Red,Left,10.72,7.59,-0.0002,0.8676,1.1844,-0.0002,5.97
98,Day,0,Practice,Unexpected,Red,Left,10.83,7.70,-0.0003,0.8676,1.4928,-0.0003,6.64
98,Day,0,Practice,Unexpected,Red,Left,10.94,7.81,-0.0004,0.8676,1.8295,-0.0004,7.43
98,Day,0,Practice,Unexpected,Red,Left,11.04,7.91,-0.0004,0.8676,2.1766,-0.0004,8.10
98,Day,0,Practice,Unexpected,Red,Left,11.14,8.02,-0.0005,0.8676,2.5756,-0.0005,8.77
