ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,2.953,3.348,-1,SubBlock,Practice,Expected,Red,Left,6.302,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.451,-1,SubBlock,Practice,Expected,Red,Left,6.404,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.549,-1,SubBlock,Practice,Expected,Red,Left,6.502,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.648,-1,SubBlock,Practice,Expected,Red,Left,6.601,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.749,-1,SubBlock,Practice,Expected,Red,Left,6.702,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.847,-1,SubBlock,Practice,Expected,Red,Left,6.801,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.947,-1,SubBlock,Practice,Expected,Red,Left,6.9,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.049,-1,SubBlock,Practice,Expected,Red,Left,7.002,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.151,-1,SubBlock,Practice,Expected,Red,Left,7.104,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.247,-1,SubBlock,Practice,Expected,Red,Left,7.2,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.348,-1,SubBlock,Practice,Expected,Red,Left,7.301,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.447,-1,SubBlock,Practice,Expected,Red,Left,7.401,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.549,-1,SubBlock,Practice,Expected,Red,Left,7.503,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,4.651,-1,SubBlock,Practice,Expected,Red,Left,7.604,-1,,,,,0,0,,-1,-1,,-1
