ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH
P000,Day,0,Practice,Unexpected,Amber,Left,1.30,0.00,0.0000,0.8434,-0.0025,0.0000,0.04
P000,Day,0,Practice,Unexpected,Amber,Left,1.30,0.00,0.0000,0.8434,-0.0025,0.0000,0.04
P000,Day,0,Practice,Unexpected,Amber,Left,1.40,0.10,0.0000,0.8505,-0.0025,0.0000,0.22
P000,Day,0,Practice,Unexpected,Amber,Left,1.50,0.20,0.0000,0.8607,-0.0025,0.0000,0.20
P000,Day,0,Practice,Unexpected,Amber,Left,1.60,0.31,0.0000,0.8678,-0.0025,0.0000,0.10
P000,Day,0,Practice,Unexpected,Amber,Left,1.71,0.42,0.0000,0.8705,-0.0025,0.0000,0.02
P000,Day,0,Practice,Unexpected,Amber,Left,1.82,0.53,0.0000,0.8702,-0.0025,0.0000,0.02
P000,Day,0,Practice,Unexpected,Amber,Left,1.93,0.64,0.0000,0.8688,0.0001,0.0000,0.16
P000,Day,0,Practice,Unexpected,Amber,Left,2.04,0.74,0.0000,0.8678,0.0149,0.0000,0.52
P000,Day,0,Practice,Unexpected,Amber,Left,2.14,0.85,0.0002,0.8673,0.0516,0.0002,1.12
P000,Day,0,Practice,Unexpected,Amber,Left,2.25,0.96,0.0033,0.8673,0.1234,0.0033,1.89
P000,Day,0,Practice,Unexpected,Amber,Left,2.36,1.06,0.0129,0.8674,0.2279,0.0129,2.55
P000,Day,0,Practice,Unexpected,Amber,Left,2.46,1.17,0.0322,0.8676,0.3656,0.0322,3.21
P000,Day,0,Practice,Unexpected,Amber,Left,2.57,1.27,0.0584,0.8677,0.5241,0.0584,3.87
P000,Day,0,Practice,Unexpected,Amber,Left,2.67,1.37,0.0879,0.8677,0.7154,0.0879,4.66
P000,Day,0,Practice,Unexpected,Amber,Left,2.77,1.48,0.1170,0.8677,0.9528,0.1170,5.34
P000,Day,0,Practice,Unexpected,Amber,Left,2.88,1.59,0.1400,0.8677,1.2216,0.1400,6.01
P000,Day,0,Practice,Unexpected,Amber,Left,2.99,1.69,0.1579,0.8676,1.5214,0.1579,6.79
P000,Day,0,Practice,Unexpected,Amber,Left,3.09,1.79,0.1757,0.8676,1.8455,0.1757,7.46
P000,Day,0,Practice,Unexpected,Amber,Left,3.19,1.89,0.1945,0.8676,2.1942,0.1945,8.13
P000,Day,0,Practice,Unexpected,Amber,Left,3.29,1.99,0.2109,0.8676,2.5724,0.2109,8.80
P000,Day,0,Practice,Unexpected,Amber,Left,3.39,2.10,0.2135,0.8676,2.9856,0.2135,9.44
P000,Day,0,Practice,Unexpected,Amber,Left,3.49,2.20,0.1942,0.8676,3.4243,0.1942,10.05
P000,Day,0,Practice,Unexpected,Amber,Left,3.59,2.30,0.1477,0.8676,3.8875,0.1477,10.67
P000,Day,0,Practice,Unexpected,Amber,Left,3.69,2.40,0.0762,0.8676,4.3875,0.0762,11.31
P000,Day,0,Practice,Unexpected,Amber,Left,3.79,2.50,-0.0167,0.8684,4.9033,-0.0167,11.96
P000,Day,0,Practice,Unexpected,Amber,Left,3.90,2.60,-0.1364,0.8686,5.4532,-0.1364,12.61
P000,Day,0,Practice,Unexpected,Amber,Left,4.00,2.71,-0.2904,0.8685,6.0476,-0.2904,13.37
P000,Day,0,Practice,Unexpected,Amber,Left,4.11,2.81,-0.4767,0.8682,6.6603,-0.4767,14.01
P000,Day,0,Practice,Unexpected,Amber,Left,4.21,2.91,-0.6892,0.8681,7.2656,-0.6892,14.65
P000,Day,0,Practice,Unexpected,Amber,Left,4.31,3.02,-0.9492,0.8681,7.9125,-0.9492,15.28
P000,Day,0,Practice,Unexpected,Amber,Left,4.41,3.12,-1.2016,0.8692,8.5744,-1.2016,15.88
P000,Day,0,Practice,Unexpected,Amber,Left,4.52,3.22,-1.4347,0.8690,9.2986,-1.4347,16.58
P000,Day,0,Practice,Unexpected,Amber,Left,4.62,3.32,-1.6312,0.8683,10.0304,-1.6312,17.14
P000,Day,0,Practice,Unexpected,Amber,Left,4.72,3.42,-1.7907,0.8680,10.7980,-1.7907,17.68
P000,Day,0,Practice,Unexpected,Amber,Left,4.82,3.53,-1.9122,0.8679,11.6038,-1.9122,18.27
P000,Day,0,Practice,Unexpected,Amber,Left,4.92,3.63,-1.9932,0.8700,12.4442,-1.9932,18.87
P000,Day,0,Practice,Unexpected,Amber,Left,5.03,3.73,-2.0298,0.8692,13.3250,-2.0298,19.46
P000,Day,0,Practice,Unexpected,Amber,Left,5.13,3.83,-2.0139,0.8683,14.2338,-2.0139,20.04
P000,Day,0,Practice,Unexpected,Amber,Left,5.23,3.94,-1.9387,0.8679,15.1818,-1.9387,20.71
P000,Day,0,Practice,Unexpected,Amber,Left,5.34,4.04,-1.8006,0.8684,16.1381,-1.8006,21.27
P000,Day,0,Practice,Unexpected,Amber,Left,5.44,4.15,-1.5944,0.8691,17.1124,-1.5944,21.83
P000,Day,0,Practice,Unexpected,Amber,Left,5.54,4.25,-1.3195,0.8685,18.0859,-1.3195,22.37
P000,Day,0,Practice,Unexpected,Amber,Left,5.64,4.35,-1.0207,0.8691,19.0678,-1.0207,23.01
P000,Day,0,Practice,Unexpected,Amber,Left,5.75,4.45,-0.7330,0.8692,20.0898,-0.7330,23.61
P000,Day,0,Practice,Unexpected,Amber,Left,5.85,4.55,-0.4730,0.8684,21.1290,-0.4730,24.15
P000,Day,0,Practice,Unexpected,Amber,Left,5.95,4.65,-0.2547,0.8679,22.2042,-0.2547,24.63
P000,Day,0,Practice,Unexpected,Amber,Left,6.05,4.75,-0.0880,0.8679,23.3276,-0.0880,25.13
P000,Day,0,Practice,Unexpected,Amber,Left,6.15,4.86,0.0151,0.8680,24.5084,0.0151,25.72
P000,Day,0,Practice,Unexpected,Amber,Left,6.26,4.96,0.0433,0.8681,25.7098,0.0433,26.26
P000,Day,0,Practice,Unexpected,Amber,Left,6.36,5.06,0.0630,0.8682,26.9206,0.0630,26.88
P000,Day,0,Practice,Unexpected,Amber,Left,6.46,5.16,0.0972,0.8682,28.1410,0.0972,27.46
P000,Day,0,Practice,Unexpected,Amber,Left,6.56,5.27,0.1659,0.8682,29.4086,0.1659,27.96
P000,Day,0,Practice,Unexpected,Amber,Left,6.66,5.37,0.2910,0.8682,30.6910,0.2910,28.43
P000,Day,0,Practice,Unexpected,Amber,Left,6.76,5.47,0.4828,0.8681,31.9704,0.4828,28.90
P000,Day,0,Practice,Unexpected,Amber,Left,6.87,5.58,0.7877,0.8681,33.3766,0.7877,29.41
P000,Day,0,Practice,Unexpected,Amber,Left,6.98,5.68,1.1721,0.8684,34.6751,1.1721,29.79
P000,Day,0,Practice,Unexpected,Amber,Left,7.09,5.79,1.6943,0.8687,36.0307,1.6943,30.24
P000,Day,0,Practice,Unexpected,Amber,Left,7.19,5.89,2.2522,0.8683,37.3147,2.2522,30.87
P000,Day,0,Practice,Unexpected,Amber,Left,7.29,6.00,2.8570,0.8687,38.6626,2.8570,31.45
P000,Day,0,Practice,Unexpected,Amber,Left,7.40,6.10,3.4443,0.8685,39.9900,3.4443,31.98
P000,Day,0,Practice,Unexpected,Amber,Left,7.50,6.20,4.0039,0.8682,41.3579,4.0039,32.45
P000,Day,0,Practice,Unexpected,Amber,Left,7.60,6.31,4.5171,0.8680,42.7823,4.5171,32.98
P000,Day,0,Practice,Unexpected,Amber,Left,7.71,6.41,4.9597,0.8680,44.2720,4.9597,33.37
P000,Day,0,Practice,Unexpected,Amber,Left,7.81,6.52,5.3021,0.8681,45.7993,5.3021,33.74
P000,Day,0,Practice,Unexpected,Amber,Left,7.91,6.62,5.5657,0.8681,47.3273,5.5657,34.33
P000,Day,0,Practice,Unexpected,Amber,Left,8.01,6.72,5.8031,0.8682,48.8845,5.8031,34.92
P000,Day,0,Practice,Unexpected,Amber,Left,8.12,6.82,6.0351,0.8682,50.4942,6.0351,35.57
P000,Day,0,Practice,Unexpected,Amber,Left,8.22,6.93,6.2742,0.8682,52.1275,6.2742,36.18
P000,Day,0,Practice,Unexpected,Amber,Left,8.32,7.03,6.4827,0.8681,53.7921,6.4827,36.78
P000,Day,0,Practice,Unexpected,Amber,Left,8.42,7.13,6.6437,0.8681,55.4545,6.6437,37.31
P000,Day,0,Practice,Unexpected,Amber,Left,8.53,7.23,6.7480,0.8681,57.1432,6.7480,37.75
P000,Day,0,Practice,Unexpected,Amber,Left,8.63,7.33,6.7764,0.8681,58.8732,6.7764,38.10
P000,Day,0,Practice,Unexpected,Amber,Left,8.73,7.43,6.7113,0.8681,60.6085,6.7113,38.42
P000,Day,0,Practice,Unexpected,Amber,Left,8.83,7.54,6.5354,0.8681,62.3827,6.5354,38.72
P000,Day,0,Practice,Unexpected,Amber,Left,8.94,7.64,6.2401,0.8681,64.1846,6.2401,39.16
P000,Day,0,Practice,Unexpected,Amber,Left,9.04,7.74,5.8531,0.8681,65.9290,5.8531,39.63
P000,Day,0,Practice,Unexpected,Amber,Left,9.14,7.85,5.3918,0.8681,67.6818,5.3918,40.15
P000,Day,0,Practice,Unexpected,Amber,Left,9.24,7.95,4.8797,0.8681,69.4277,4.8797,40.69
P000,Day,0,Practice,Unexpected,Amber,Left,9.34,8.05,4.3294,0.8688,71.2353,4.3294,41.20
P000,Day,0,Practice,Unexpected,Amber,Left,9.45,8.15,3.7895,0.8686,73.0722,3.7895,41.75
P000,Day,0,Practice,Unexpected,Amber,Left,9.55,8.25,3.2804,0.8686,74.8906,3.2804,42.27
P000,Day,0,Practice,Unexpected,Amber,Left,9.65,8.35,2.7882,0.8686,76.7566,2.7882,42.64
P000,Day,0,Practice,Unexpected,Amber,Left,9.75,8.46,2.3188,0.8682,78.6662,2.3188,43.18
P000,Day,0,Practice,Unexpected,Amber,Left,9.85,8.56,1.8934,0.8681,80.5746,1.8934,43.77
P000,Day,0,Practice,Unexpected,Amber,Left,9.95,8.66,1.5070,0.8689,82.5135,1.5071,44.37
P000,Day,0,Practice,Unexpected,Amber,Left,10.06,8.76,1.1502,0.8695,84.5257,1.1502,44.97
P000,Day,0,Practice,Unexpected,Amber,Left,10.16,8.86,0.8414,0.8686,86.5876,0.8414,45.52
P000,Day,0,Practice,Unexpected,Amber,Left,10.26,8.96,0.5950,0.8680,88.6336,0.5950,46.12
P000,Day,0,Practice,Unexpected,Amber,Left,10.36,9.07,0.3728,0.8679,90.7925,0.3728,46.75
P000,Day,0,Practice,Unexpected,Amber,Left,10.47,9.17,0.1824,0.8680,92.9697,0.1824,47.49
P000,Day,0,Practice,Unexpected,Amber,Left,10.57,9.28,0.0232,0.8681,95.2378,0.0232,48.10
P000,Day,0,Practice,Unexpected,Amber,Left,10.68,9.38,-0.0756,0.8681,97.4358,-0.0756,48.67
P000,Day,0,Practice,Unexpected,Amber,Left,10.78,9.48,-0.1342,0.8682,99.6794,-0.1342,49.31
P000,Day,0,Practice,Unexpected,Amber,Left,10.88,9.59,-0.1637,0.8682,101.9975,-0.1637,49.94
P000,Day,0,Practice,Unexpected,Amber,Left,10.99,9.69,-0.1613,0.8682,104.3352,-0.1613,50.69
P000,Day,0,Practice,Unexpected,Amber,Left,11.09,9.80,-0.1289,0.8681,106.7139,-0.1289,51.33
P000,Day,0,Practice,Unexpected,Amber,Left,11.20,9.90,-0.0688,0.8681,109.1580,-0.0688,51.97
P000,Day,0,Practice,Unexpected,Amber,Left,11.30,10.01,0.0132,0.8681,111.5871,0.0132,52.73
P000,Day,0,Practice,Unexpected,Amber,Left,11.40,10.11,0.1133,0.8681,114.0197,0.1133,53.39
P000,Day,0,Practice,Unexpected,Amber,Left,11.50,10.21,0.2262,0.8681,116.4247,0.2262,54.04
P000,Day,0,Practice,Unexpected,Amber,Left,11.60,10.31,0.3455,0.8681,118.8623,0.3455,54.70
P000,Day,0,Practice,Unexpected,Amber,Left,11.71,10.42,0.4753,0.8681,121.4717,0.4753,55.35
P000,Day,0,Practice,Unexpected,Amber,Left,11.82,10.52,0.6117,0.8681,124.1031,0.6117,56.01
P000,Day,0,Practice,Unexpected,Amber,Left,11.92,10.62,0.7438,0.8681,126.6213,0.7438,56.67
P000,Day,0,Practice,Unexpected,Amber,Left,12.02,10.73,0.8830,0.8681,129.2879,0.8830,57.44
P000,Day,0,Practice,Unexpected,Amber,Left,12.12,10.83,1.0148,0.8681,131.9173,1.0148,58.09
P000,Day,0,Practice,Unexpected,Amber,Left,12.22,10.93,1.1236,0.8681,134.5428,1.1236,58.65
P000,Day,0,Practice,Unexpected,Amber,Left,12.33,11.04,1.2271,0.8681,137.3443,1.2271,59.06
P000,Day,0,Practice,Unexpected,Amber,Left,12.43,11.14,1.3146,0.8681,140.0220,1.3146,59.28
P000,Day,0,Practice,Unexpected,Amber,Left,12.53,11.24,1.3802,0.8681,142.6738,1.3802,59.30
P000,Day,0,Practice,Unexpected,Amber,Left,12.63,11.34,1.4022,0.8681,145.3551,1.4022,59.24
P000,Day,0,Practice,Unexpected,Amber,Left,12.73,11.44,1.3902,0.8681,148.0164,1.3902,59.20
P000,Day,0,Practice,Unexpected,Amber,Left,12.84,11.54,1.3474,0.8681,150.8163,1.3474,59.16
P000,Day,0,Practice,Unexpected,Amber,Left,12.94,11.65,1.2724,0.8681,153.5349,1.2724,59.12
P000,Day,0,Practice,Unexpected,Amber,Left,13.04,11.75,1.1645,0.8681,156.2452,1.1645,59.18
P000,Day,0,Practice,Unexpected,Amber,Left,13.15,11.85,1.0368,0.8681,158.9219,1.0368,59.35
P000,Day,0,Practice,Unexpected,Amber,Left,13.25,11.95,0.8903,0.8681,161.5780,0.8903,59.42
P000,Day,0,Practice,Unexpected,Amber,Left,13.35,12.05,0.7209,0.8681,164.2995,0.7209,59.42
P000,Day,0,Practice,Unexpected,Amber,Left,13.45,12.16,0.5449,0.8681,167.0786,0.5449,59.41
P000,Day,0,Practice,Unexpected,Amber,Left,13.56,12.26,0.3666,0.8681,169.8419,0.3666,59.39
P000,Day,0,Practice,Unexpected,Amber,Left,13.66,12.37,0.1942,0.8681,172.5772,0.1942,59.37
P000,Day,0,Practice,Unexpected,Amber,Left,13.77,12.47,0.0294,0.8681,175.3449,0.0294,59.36
P000,Day,0,Practice,Unexpected,Amber,Left,13.87,12.58,-0.1307,0.8681,178.1592,-0.1307,59.34
P000,Day,0,Practice,Unexpected,Amber,Left,13.97,12.68,-0.2738,0.8681,180.8658,-0.2738,59.32
P000,Day,0,Practice,Unexpected,Amber,Left,14.08,12.78,-0.4073,0.8681,183.6480,-0.4073,59.32
P000,Day,0,Practice,Unexpected,Amber,Left,14.18,12.89,-0.5141,0.8681,186.3909,-0.5141,59.37
P000,Day,0,Practice,Unexpected,Amber,Left,14.29,12.99,-0.6065,0.8681,189.2374,-0.6065,59.39
P000,Day,0,Practice,Unexpected,Amber,Left,14.39,13.09,-0.6777,0.8681,191.8974,-0.6777,59.38
P000,Day,0,Practice,Unexpected,Amber,Left,14.49,13.20,-0.7346,0.8681,194.6138,-0.7346,59.36
P000,Day,0,Practice,Unexpected,Amber,Left,14.60,13.31,-0.7779,0.8681,197.4717,-0.7779,59.40
P000,Day,0,Practice,Unexpected,Amber,Left,14.70,13.41,-0.8043,0.8681,200.1686,-0.8043,59.59
P000,Day,0,Practice,Unexpected,Amber,Left,14.80,13.51,-0.8183,0.8681,202.8688,-0.8183,59.72
P000,Day,0,Practice,Unexpected,Amber,Left,14.91,13.61,-0.8217,0.8681,205.6166,-0.8217,59.75
P000,Day,0,Practice,Unexpected,Amber,Left,15.01,13.71,-0.8154,0.8681,208.3918,-0.8154,59.77
P000,Day,0,Practice,Unexpected,Amber,Left,15.11,13.82,-0.8015,0.8681,211.0909,-0.8015,59.90
P000,Day,0,Practice,Unexpected,Amber,Left,15.21,13.92,-0.7808,0.8681,213.8129,-0.7808,60.10
P000,Day,0,Practice,Unexpected,Amber,Left,15.31,14.02,-0.7546,0.8681,216.5374,-0.7546,60.18
P000,Day,0,Practice,Unexpected,Amber,Left,15.42,14.12,-0.7234,0.8681,219.2890,-0.7234,60.19
P000,Day,0,Practice,Unexpected,Amber,Left,15.52,14.23,-0.6873,0.8681,222.1182,-0.6873,60.18
P000,Day,0,Practice,Unexpected,Amber,Left,15.63,14.33,-0.6446,0.8681,224.9317,-0.6446,60.16
P000,Day,0,Practice,Unexpected,Amber,Left,15.73,14.43,-0.5918,0.8681,227.6914,-0.5918,60.15
P000,Day,0,Practice,Unexpected,Amber,Left,15.83,14.53,-0.5353,0.8681,230.4238,-0.5353,60.13
P000,Day,0,Practice,Unexpected,Amber,Left,15.93,14.64,-0.4780,0.8681,233.1743,-0.4780,60.11
P000,Day,0,Practice,Unexpected,Amber,Left,16.03,14.74,-0.4250,0.8681,235.9216,-0.4250,60.09
P000,Day,0,Practice,Unexpected,Amber,Left,16.14,14.84,-0.3672,0.8681,238.7332,-0.3672,60.08
P000,Day,0,Practice,Unexpected,Amber,Left,16.24,14.95,-0.3085,0.8681,241.5383,-0.3085,60.07
P000,Day,0,Practice,Unexpected,Amber,Left,16.34,15.05,-0.2532,0.8681,244.2274,-0.2532,60.05
P000,Day,0,Practice,Unexpected,Amber,Left,16.45,15.15,-0.1990,0.8681,246.9592,-0.1990,60.04
P000,Day,0,Practice,Unexpected,Amber,Left,16.55,15.25,-0.1470,0.8681,249.7096,-0.1470,60.03
P000,Day,0,Practice,Unexpected,Amber,Left,16.65,15.36,-0.0979,0.8681,252.4546,-0.0979,60.01
P000,Day,0,Practice,Unexpected,Amber,Left,16.75,15.46,-0.0512,0.8681,255.2311,-0.0512,60.00
P000,Day,0,Practice,Unexpected,Amber,Left,16.86,15.56,-0.0069,0.8681,258.0288,-0.0069,59.98
P000,Day,0,Practice,Unexpected,Amber,Left,16.97,15.67,0.0329,0.8681,260.8973,0.0329,59.97
P000,Day,0,Practice,Unexpected,Amber,Left,17.07,15.77,0.0675,0.8681,263.6631,0.0675,59.95
P000,Day,0,Practice,Unexpected,Amber,Left,17.17,15.88,0.0996,0.8681,266.4785,0.0996,59.94
P000,Day,0,Practice,Unexpected,Amber,Left,17.28,15.98,0.1282,0.8681,269.2759,0.1282,59.92
P000,Day,0,Practice,Unexpected,Amber,Left,17.38,16.09,0.1530,0.8681,272.0356,0.1530,59.91
P000,Day,0,Practice,Unexpected,Amber,Left,17.48,16.19,0.1717,0.8681,274.7306,0.1717,59.89
P000,Day,0,Practice,Unexpected,Amber,Left,17.59,16.29,0.1855,0.8681,277.5048,0.1855,59.88
P000,Day,0,Practice,Unexpected,Amber,Left,17.69,16.39,0.1955,0.8681,280.2772,0.1955,59.86
P000,Day,0,Practice,Unexpected,Amber,Left,17.79,16.50,0.2014,0.8681,283.0528,0.2014,59.85
P000,Day,0,Practice,Unexpected,Amber,Left,17.90,16.60,0.2030,0.8681,285.8372,0.2030,59.83
P000,Day,0,Practice,Unexpected,Amber,Left,18.00,16.71,0.2005,0.8681,288.6577,0.2005,59.82
P000,Day,0,Practice,Unexpected,Amber,Left,18.11,16.81,0.1942,0.8681,291.4440,0.1942,59.80
P000,Day,0,Practice,Unexpected,Amber,Left,18.21,16.92,0.1843,0.8681,294.2679,0.1843,59.79
P000,Day,0,Practice,Unexpected,Amber,Left,18.32,17.02,0.1714,0.8681,297.0631,0.1714,59.78
P000,Day,0,Practice,Unexpected,Amber,Left,18.42,17.13,0.1561,0.8681,299.8398,0.1561,59.76
P000,Day,0,Practice,Unexpected,Amber,Left,18.53,17.23,0.1379,0.8681,302.6925,0.1379,59.75
P000,Day,0,Practice,Unexpected,Amber,Left,18.63,17.34,0.1183,0.8681,305.4771,0.1183,59.73
P000,Day,0,Practice,Unexpected,Amber,Left,18.73,17.44,0.0972,0.8681,308.2362,0.0972,59.72
P000,Day,0,Practice,Unexpected,Amber,Left,18.84,17.54,0.0746,0.8681,311.0161,0.0746,59.70
P000,Day,0,Practice,Unexpected,Amber,Left,18.94,17.65,0.0508,0.8681,313.8091,0.0508,59.69
P000,Day,0,Practice,Unexpected,Amber,Left,19.05,17.76,0.0254,0.8681,316.6663,0.0254,59.67
P000,Day,0,Practice,Unexpected,Amber,Left,19.16,17.86,-0.0006,0.8681,319.4962,-0.0006,59.66
P000,Day,0,Practice,Unexpected,Amber,Left,19.26,17.97,-0.0273,0.8681,322.3329,-0.0273,59.65
P000,Day,0,Practice,Unexpected,Amber,Left,19.37,18.07,-0.0539,0.8681,325.1099,-0.0539,59.63
P000,Day,0,Practice,Unexpected,Amber,Left,19.47,18.18,-0.0810,0.8681,327.8868,-0.0810,59.62
P000,Day,0,Practice,Unexpected,Amber,Left,19.58,18.28,-0.1094,0.8681,330.7547,-0.1094,59.61
P000,Day,0,Practice,Unexpected,Amber,Left,19.68,18.39,-0.1375,0.8681,333.5667,-0.1375,59.59
P000,Day,0,Practice,Unexpected,Amber,Left,19.79,18.50,-0.1661,0.8681,336.4038,-0.1661,59.58
P000,Day,0,Practice,Unexpected,Amber,Left,19.90,18.60,-0.1945,0.8681,339.2068,-0.1945,59.56
P000,Day,0,Practice,Unexpected,Amber,Left,20.00,18.71,-0.2231,0.8681,342.0132,-0.2231,59.55
P000,Day,0,Practice,Unexpected,Amber,Left,20.10,18.81,-0.2505,0.8681,344.6816,-0.2505,59.53
P000,Day,0,Practice,Unexpected,Amber,Left,20.21,18.91,-0.2797,0.8681,347.5252,-0.2797,59.52
P000,Day,0,Practice,Unexpected,Amber,Left,20.31,19.02,-0.3086,0.8681,350.3265,-0.3086,59.51
P000,Day,0,Practice,Unexpected,Amber,Left,20.42,19.13,-0.3377,0.8681,353.1508,-0.3377,59.49
P000,Day,0,Practice,Unexpected,Amber,Left,20.53,19.23,-0.3670,0.8681,355.9749,-0.3670,59.48
P000,Day,0,Practice,Unexpected,Amber,Left,20.63,19.34,-0.3964,0.8681,358.8128,-0.3964,59.46
P000,Day,0,Practice,Unexpected,Amber,Left,20.74,19.44,-0.4256,0.8681,361.6326,-0.4256,59.45
P000,Day,0,Practice,Unexpected,Amber,Left,20.85,19.55,-0.4553,0.8681,364.4862,-0.4553,59.44
P000,Day,0,Practice,Unexpected,Amber,Left,20.95,19.66,-0.4846,0.8681,367.3081,-0.4846,59.42
P000,Day,0,Practice,Unexpected,Amber,Left,21.06,19.77,-0.5144,0.8681,370.1725,-0.5144,59.41
P000,Day,0,Practice,Unexpected,Amber,Left,21.16,19.87,-0.5411,0.8681,372.8441,-0.5411,59.39
P000,Day,0,Practice,Unexpected,Amber,Left,21.26,19.97,-0.5545,0.8681,375.5084,-0.5545,59.36
P000,Day,0,Practice,Unexpected,Amber,Left,21.37,20.07,-0.5622,0.8681,378.3718,-0.5622,59.35
P000,Day,0,Practice,Unexpected,Amber,Left,21.48,20.18,-0.5639,0.8681,381.2513,-0.5639,59.33
P000,Day,0,Practice,Unexpected,Amber,Left,21.58,20.29,-0.5502,0.8681,383.9494,-0.5502,59.31
P000,Day,0,Practice,Unexpected,Amber,Left,21.69,20.39,-0.5234,0.8681,386.7713,-0.5234,59.29
P000,Day,0,Practice,Unexpected,Amber,Left,21.79,20.50,-0.4835,0.8681,389.6358,-0.4835,59.27
P000,Day,0,Practice,Unexpected,Amber,Left,21.90,20.60,-0.4341,0.8681,392.2930,-0.4341,59.25
P000,Day,0,Practice,Unexpected,Amber,Left,22.00,20.71,-0.3682,0.8681,395.1502,-0.3682,59.23
P000,Day,0,Practice,Unexpected,Amber,Left,22.10,20.81,-0.2953,0.8681,397.8201,-0.2953,59.22
P000,Day,0,Practice,Unexpected,Amber,Left,22.20,20.91,-0.2131,0.8681,400.4803,-0.2131,59.20
P000,Day,0,Practice,Unexpected,Amber,Left,22.30,21.01,-0.1259,0.8681,403.1372,-0.1259,59.18
P000,Day,0,Practice,Unexpected,Amber,Left,22.41,21.12,-0.0255,0.8681,406.0004,-0.0255,59.17
P000,Day,0,Practice,Unexpected,Amber,Left,22.52,21.23,0.0796,0.8681,408.8329,0.0796,59.15
P000,Day,0,Practice,Unexpected,Amber,Left,22.62,21.33,0.1828,0.8681,411.5153,0.1828,59.14
P000,Day,0,Practice,Unexpected,Amber,Left,22.72,21.43,0.2874,0.8681,414.1729,0.2874,59.13
P000,Day,0,Practice,Unexpected,Amber,Left,22.83,21.53,0.3972,0.8681,416.9193,0.3972,59.11
P000,Day,0,Practice,Unexpected,Amber,Left,22.93,21.64,0.5128,0.8681,419.7770,0.5128,59.10
P000,Day,0,Practice,Unexpected,Amber,Left,23.04,21.74,0.6224,0.8681,422.4710,0.6224,59.08
P000,Day,0,Practice,Unexpected,Amber,Left,23.14,21.84,0.7288,0.8681,425.1945,0.7288,59.07
P000,Day,0,Practice,Unexpected,Amber,Left,23.24,21.95,0.8304,0.8681,427.8441,0.8304,59.05
P000,Day,0,Practice,Unexpected,Amber,Left,23.34,22.05,0.9303,0.8681,430.4885,0.9303,59.04
P000,Day,0,Practice,Unexpected,Amber,Left,23.45,22.15,1.0356,0.8681,433.3429,1.0356,59.03
P000,Day,0,Practice,Unexpected,Amber,Left,23.55,22.25,1.1301,0.8681,435.9878,1.1301,59.01
P000,Day,0,Practice,Unexpected,Amber,Left,23.65,22.36,1.2227,0.8681,438.6652,1.2227,59.00
P000,Day,0,Practice,Unexpected,Amber,Left,23.75,22.46,1.3120,0.8681,441.3335,1.3120,58.98
P000,Day,0,Practice,Unexpected,Amber,Left,23.85,22.56,1.3934,0.8681,444.0065,1.3934,58.96
P000,Day,0,Practice,Unexpected,Amber,Left,23.95,22.66,1.4582,0.8681,446.6629,1.4582,58.94
P000,Day,0,Practice,Unexpected,Amber,Left,24.05,22.76,1.5166,0.8698,449.3028,1.5166,58.92
P000,Day,0,Practice,Unexpected,Amber,Left,24.16,22.86,1.5683,0.8718,452.0222,1.5683,58.91
P000,Day,0,Practice,Unexpected,Amber,Left,24.26,22.97,1.6105,0.8713,454.7675,1.6105,58.89
P000,Day,0,Practice,Unexpected,Amber,Left,24.36,23.07,1.6411,0.8706,457.4158,1.6411,58.88
P000,Day,0,Practice,Unexpected,Amber,Left,24.46,23.17,1.6621,0.8713,460.0646,1.6621,58.86
P000,Day,0,Practice,Unexpected,Amber,Left,24.57,23.28,1.6748,0.8709,462.8975,1.6748,58.84
P000,Day,0,Practice,Unexpected,Amber,Left,24.67,23.38,1.6785,0.8697,465.5648,1.6785,58.83
P000,Day,0,Practice,Unexpected,Amber,Left,24.78,23.48,1.6742,0.8702,468.2712,1.6742,58.81
P000,Day,0,Practice,Unexpected,Amber,Left,24.88,23.58,1.6506,0.8691,470.9386,1.6506,58.77
P000,Day,0,Practice,Unexpected,Amber,Left,24.98,23.68,1.6136,0.8693,473.6074,1.6136,58.76
P000,Day,0,Practice,Unexpected,Amber,Left,25.08,23.78,1.5674,0.8703,476.2613,1.5674,58.74
P000,Day,0,Practice,Unexpected,Amber,Left,25.18,23.89,1.5087,0.8708,478.9601,1.5087,58.72
P000,Day,0,Practice,Unexpected,Amber,Left,25.28,23.99,1.4395,0.8709,481.5887,1.4395,58.71
P000,Day,0,Practice,Unexpected,Amber,Left,25.38,24.09,1.3586,0.8687,484.2395,1.3586,58.69
P000,Day,0,Practice,Unexpected,Amber,Left,25.48,24.19,1.2670,0.8676,486.8892,1.2670,58.67
P000,Day,0,Practice,Unexpected,Amber,Left,25.59,24.30,1.1586,0.8675,489.7205,1.1586,58.65
P000,Day,0,Practice,Unexpected,Amber,Left,25.69,24.40,1.0473,0.8677,492.3986,1.0473,58.64
P000,Day,0,Practice,Unexpected,Amber,Left,25.80,24.50,0.9302,0.8680,495.0476,0.9302,58.62
P000,Day,0,Practice,Unexpected,Amber,Left,25.90,24.60,0.8077,0.8682,497.6832,0.8077,58.61
