ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,SteeringInput
4,Day,18.673,2.634,0,E_Red_R,Practice,Expected,Red,Left,21.307,3.197,0,0.868,0.8,,4.926,0,,-1,-1,,,-1,-100,0
4,Day,18.673,2.732,0,E_Red_R,Practice,Expected,Red,Left,21.405,3.295,0,0.868,1.03,,5.598,0,,-1,-1,,,-1,-100,0
4,Day,18.673,2.83,0,E_Red_R,Practice,Expected,Red,Left,21.503,3.393,0,0.868,1.289,,6.27,0,,-1,-1,,,-1,-100,0
4,Day,18.673,2.933,0,E_Red_R,Practice,Expected,Red,Left,21.606,3.496,0,0.868,1.591,,6.941,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.031,0,E_Red_R,Practice,Expected,Red,Left,21.703,3.593,0,0.868,1.905,,7.612,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.129,0,E_Red_R,Practice,Expected,Red,Left,21.802,3.692,0,0.868,2.253,,8.283,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.232,0,E_Red_R,Practice,Expected,Red,Left,21.905,3.795,0,0.868,2.648,,8.954,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.33,0,E_Red_R,Practice,Expected,Red,Left,22.003,3.893,0,0.868,3.054,,9.625,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.431,0,E_Red_R,Practice,Expected,Red,Left,22.103,3.993,0,0.868,3.5,,10.296,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.53,0,E_Red_R,Practice,Expected,Red,Left,22.203,4.093,0,0.868,3.972,,10.966,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.63,0,E_Red_R,Practice,Expected,Red,Left,22.303,4.193,0,0.868,4.476,,11.64,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.735,0,E_Red_R,Practice,Expected,Red,Left,22.408,4.298,0,0.869,5.035,,12.31,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.829,0,E_Red_R,Practice,Expected,Red,Left,22.502,4.392,0,0.869,5.568,,12.98,0,,-1,-1,,,-1,-100,0
4,Day,18.673,3.93,0,E_Red_R,Practice,Expected,Red,Left,22.603,4.493,0,0.868,6.165,,13.65,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.031,0,E_Red_R,Practice,Expected,Red,Left,22.704,4.594,0,0.868,6.798,,14.32,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.132,0,E_Red_R,Practice,Expected,Red,Left,22.805,4.695,0,0.868,7.455,,14.989,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.229,0,E_Red_R,Practice,Expected,Red,Left,22.901,4.791,0,0.868,8.113,,15.659,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.328,0,E_Red_R,Practice,Expected,Red,Left,23.001,4.891,0,0.868,8.824,,16.328,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.432,0,E_Red_R,Practice,Expected,Red,Left,23.105,4.995,-0.001,0.868,9.599,,16.997,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.53,0,E_Red_R,Practice,Expected,Red,Left,23.203,5.093,-0.001,0.868,10.351,,17.666,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.634,0,E_Red_R,Practice,Expected,Red,Left,23.307,5.197,-0.001,0.868,11.19,,18.335,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.729,0,E_Red_R,Practice,Expected,Red,Left,23.402,5.292,-0.001,0.868,11.98,,19.003,0,,-1,-1,,,-1,-100,0
4,Day,18.673,4.831,0,E_Red_R,Practice,Expected,Red,Left,23.504,5.394,-0.001,0.868,12.854,,19.167,0,,-1,-1,,,-1,0,0
4,Day,18.673,4.93,0,E_Red_R,Practice,Expected,Red,Left,23.603,5.493,-0.001,0.868,13.705,,19.163,0,,-1,-1,,,-1,0,0
4,Day,18.673,5.033,0,E_Red_R,Practice,Expected,Red,Left,23.706,5.596,-0.002,0.868,14.582,,19.159,0,,-1,-1,,,-1,0,0
4,Day,18.673,5.134,0,E_Red_R,Practice,Expected,Red,Left,23.807,5.697,-0.002,0.868,15.449,,19.155,0,,-1,-1,,,-1,0,0
4,Day,18.673,5.144,0,E_Red_R,Practice,Expected,Red,Left,23.817,5.707,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.232,0,E_Red_R,Practice,Expected,Red,Left,23.905,5.795,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.333,0,E_Red_R,Practice,Expected,Red,Left,24.006,5.896,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.432,0,E_Red_R,Practice,Expected,Red,Left,24.105,5.995,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.529,0,E_Red_R,Practice,Expected,Red,Left,24.202,6.092,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.636,0,E_Red_R,Practice,Expected,Red,Left,24.309,6.199,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.734,0,E_Red_R,Practice,Expected,Red,Left,24.407,6.297,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.829,0,E_Red_R,Practice,Expected,Red,Left,24.502,6.392,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.933,0,E_Red_R,Practice,Expected,Red,Left,24.606,6.496,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,,,-1,0,0
4,Day,18.673,5.972,0,E_Red_R,Practice,Expected,Red,Left,24.644,6.534,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.036,0,E_Red_R,Practice,Expected,Red,Left,24.708,6.598,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.129,0,E_Red_R,Practice,Expected,Red,Left,24.802,6.692,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.232,0,E_Red_R,Practice,Expected,Red,Left,24.904,6.794,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.333,0,E_Red_R,Practice,Expected,Red,Left,25.005,6.895,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.434,0,E_Red_R,Practice,Expected,Red,Left,25.107,6.997,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.532,0,E_Red_R,Practice,Expected,Red,Left,25.205,7.095,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.631,0,E_Red_R,Practice,Expected,Red,Left,25.303,7.193,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.729,0,E_Red_R,Practice,Expected,Red,Left,25.402,7.292,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.832,0,E_Red_R,Practice,Expected,Red,Left,25.505,7.395,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,6.931,0,E_Red_R,Practice,Expected,Red,Left,25.603,7.493,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.033,0,E_Red_R,Practice,Expected,Red,Left,25.705,7.595,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.129,0,E_Red_R,Practice,Expected,Red,Left,25.801,7.691,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.229,0,E_Red_R,Practice,Expected,Red,Left,25.902,7.792,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.331,0,E_Red_R,Practice,Expected,Red,Left,26.004,7.894,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.431,0,E_Red_R,Practice,Expected,Red,Left,26.104,7.994,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.532,0,E_Red_R,Practice,Expected,Red,Left,26.205,8.095,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.631,0,E_Red_R,Practice,Expected,Red,Left,26.304,8.193,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.732,0,E_Red_R,Practice,Expected,Red,Left,26.405,8.295,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.831,0,E_Red_R,Practice,Expected,Red,Left,26.504,8.394,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,7.93,0,E_Red_R,Practice,Expected,Red,Left,26.603,8.493,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.029,0,E_Red_R,Practice,Expected,Red,Left,26.702,8.592,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.135,0,E_Red_R,Practice,Expected,Red,Left,26.808,8.697,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.233,0,E_Red_R,Practice,Expected,Red,Left,26.906,8.796,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.332,0,E_Red_R,Practice,Expected,Red,Left,27.005,8.895,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.428,0,E_Red_R,Practice,Expected,Red,Left,27.101,8.991,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.533,0,E_Red_R,Practice,Expected,Red,Left,27.205,9.095,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.636,0,E_Red_R,Practice,Expected,Red,Left,27.309,9.199,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.735,0,E_Red_R,Practice,Expected,Red,Left,27.408,9.298,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.834,0,E_Red_R,Practice,Expected,Red,Left,27.507,9.397,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,8.931,0,E_Red_R,Practice,Expected,Red,Left,27.604,9.494,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.035,0,E_Red_R,Practice,Expected,Red,Left,27.708,9.598,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.129,0,E_Red_R,Practice,Expected,Red,Left,27.802,9.692,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.233,0,E_Red_R,Practice,Expected,Red,Left,27.906,9.796,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.333,0,E_Red_R,Practice,Expected,Red,Left,28.006,9.896,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.429,0,E_Red_R,Practice,Expected,Red,Left,28.102,9.992,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.532,0,E_Red_R,Practice,Expected,Red,Left,28.205,10.095,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.631,0,E_Red_R,Practice,Expected,Red,Left,28.304,10.194,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.732,0,E_Red_R,Practice,Expected,Red,Left,28.405,10.295,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.829,0,E_Red_R,Practice,Expected,Red,Left,28.502,10.392,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,9.933,0,E_Red_R,Practice,Expected,Red,Left,28.606,10.496,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.03,0,E_Red_R,Practice,Expected,Red,Left,28.703,10.593,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.128,0,E_Red_R,Practice,Expected,Red,Left,28.801,10.691,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.229,0,E_Red_R,Practice,Expected,Red,Left,28.902,10.792,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.333,0,E_Red_R,Practice,Expected,Red,Left,29.006,10.896,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.433,0,E_Red_R,Practice,Expected,Red,Left,29.106,10.996,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.534,0,E_Red_R,Practice,Expected,Red,Left,29.207,11.097,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.629,0,E_Red_R,Practice,Expected,Red,Left,29.302,11.192,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.735,0,E_Red_R,Practice,Expected,Red,Left,29.408,11.298,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.828,0,E_Red_R,Practice,Expected,Red,Left,29.501,11.391,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,18.673,10.933,0,E_Red_R,Practice,Expected,Red,Left,29.606,11.496,-0.002,0.868,15.449,,19.155,1,TrialEnd,23.817,5.707,Red,1,0.827,0,0
4,Day,29.971,0.039,1,U_Amb_R,Practice,Expected,Amber,Left,30.01,0,0,0.843,-0.002,,0.039,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.051,1,U_Amb_R,Practice,Expected,Amber,Left,30.021,0.012,0,0.843,-0.002,,0.039,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.058,1,U_Amb_R,Practice,Expected,Amber,Left,30.028,0.019,0,0.844,-0.002,,0.089,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.065,1,U_Amb_R,Practice,Expected,Amber,Left,30.036,0.026,0,0.844,-0.002,,0.089,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.136,1,U_Amb_R,Practice,Expected,Amber,Left,30.107,0.097,0,0.849,-0.002,,0.222,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.232,1,U_Amb_R,Practice,Expected,Amber,Left,30.203,0.193,0,0.859,-0.002,,0.215,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.331,1,U_Amb_R,Practice,Expected,Amber,Left,30.302,0.293,0,0.867,-0.002,,0.129,0,,-1,-1,,,-1,0,0
4,Day,29.971,0.435,1,U_Amb_R,Practice,Expected,Amber,Left,30.406,0.396,0,0.87,0.01,,0.657,0,,-1,-1,,,-1,-100,0
4,Day,29.971,0.557,1,U_Amb_R,Practice,Expected,Amber,Left,30.527,0.518,0,0.87,0.053,,1.342,0,,-1,-1,,,-1,-100,0
4,Day,29.971,0.63,1,U_Amb_R,Practice,Expected,Amber,Left,30.6,0.591,0,0.869,0.121,,1.902,0,,-1,-1,,,-1,-100,0
4,Day,29.971,0.735,1,U_Amb_R,Practice,Expected,Amber,Left,30.705,0.696,0,0.868,0.227,,2.687,0,,-1,-1,,,-1,-100,0
4,Day,29.971,0.832,1,U_Amb_R,Practice,Expected,Amber,Left,30.803,0.793,0,0.868,0.357,,3.247,0,,-1,-1,,,-1,-100,0
4,Day,29.971,0.933,1,U_Amb_R,Practice,Expected,Amber,Left,30.904,0.894,0,0.867,0.52,,3.918,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.034,1,U_Amb_R,Practice,Expected,Amber,Left,31.004,0.995,0,0.867,0.713,,4.59,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.133,1,U_Amb_R,Practice,Expected,Amber,Left,31.103,1.094,0,0.867,0.935,,5.262,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.23,1,U_Amb_R,Practice,Expected,Amber,Left,31.2,1.191,0.013,0.868,1.176,,5.819,0,,-1,-1,,,-1,-100,100
4,Day,29.971,1.338,1,U_Amb_R,Practice,Expected,Amber,Left,31.309,1.299,0.033,0.868,1.472,,6.564,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.432,1,U_Amb_R,Practice,Expected,Amber,Left,31.403,1.393,0.04,0.868,1.762,,7.123,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.536,1,U_Amb_R,Practice,Expected,Amber,Left,31.507,1.497,0.046,0.868,2.109,,7.906,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.637,1,U_Amb_R,Practice,Expected,Amber,Left,31.607,1.598,0.052,0.868,2.478,,8.577,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.731,1,U_Amb_R,Practice,Expected,Amber,Left,31.701,1.692,0.059,0.868,2.852,,9.136,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.835,1,U_Amb_R,Practice,Expected,Amber,Left,31.806,1.797,0.066,0.868,3.295,,9.919,0,,-1,-1,,,-1,-100,0
4,Day,29.971,1.935,1,U_Amb_R,Practice,Expected,Amber,Left,31.906,1.897,0.074,0.868,3.751,,10.589,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.034,1,U_Amb_R,Practice,Expected,Amber,Left,32.005,1.995,0.082,0.868,4.233,,11.148,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.132,1,U_Amb_R,Practice,Expected,Amber,Left,32.103,2.093,0.09,0.868,4.738,,11.821,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.233,1,U_Amb_R,Practice,Expected,Amber,Left,32.204,2.194,0.099,0.869,5.289,,12.492,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.334,1,U_Amb_R,Practice,Expected,Amber,Left,32.304,2.295,0.109,0.868,5.869,,13.162,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.436,1,U_Amb_R,Practice,Expected,Amber,Left,32.406,2.397,0.119,0.868,6.482,,13.943,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.535,1,U_Amb_R,Practice,Expected,Amber,Left,32.506,2.496,0.13,0.868,7.114,,14.613,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.636,1,U_Amb_R,Practice,Expected,Amber,Left,32.607,2.597,0.141,0.868,7.786,,15.282,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.735,1,U_Amb_R,Practice,Expected,Amber,Left,32.705,2.696,0.153,0.868,8.474,,15.952,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.835,1,U_Amb_R,Practice,Expected,Amber,Left,32.806,2.797,0.165,0.868,9.203,,16.621,0,,-1,-1,,,-1,-100,0
4,Day,29.971,2.935,1,U_Amb_R,Practice,Expected,Amber,Left,32.906,2.896,0.177,0.868,9.958,,17.29,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.036,1,U_Amb_R,Practice,Expected,Amber,Left,33.007,2.998,0.19,0.868,10.753,,17.959,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.134,1,U_Amb_R,Practice,Expected,Amber,Left,33.104,3.095,0.204,0.868,11.551,,18.516,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.23,1,U_Amb_R,Practice,Expected,Amber,Left,33.201,3.191,0.217,0.868,12.365,,19.184,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.336,1,U_Amb_R,Practice,Expected,Amber,Left,33.307,3.297,0.232,0.868,13.286,,19.964,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.431,1,U_Amb_R,Practice,Expected,Amber,Left,33.401,3.392,0.247,0.868,14.148,,20.521,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.532,1,U_Amb_R,Practice,Expected,Amber,Left,33.502,3.493,0.262,0.868,15.091,,21.189,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.633,1,U_Amb_R,Practice,Expected,Amber,Left,33.604,3.594,0.278,0.868,16.067,,21.857,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.732,1,U_Amb_R,Practice,Expected,Amber,Left,33.703,3.694,0.295,0.868,17.055,,22.524,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.831,1,U_Amb_R,Practice,Expected,Amber,Left,33.802,3.792,0.311,0.868,18.064,,23.192,0,,-1,-1,,,-1,-100,0
4,Day,29.971,3.934,1,U_Amb_R,Practice,Expected,Amber,Left,33.904,3.895,0.329,0.868,19.144,,23.859,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.034,1,U_Amb_R,Practice,Expected,Amber,Left,34.004,3.995,0.347,0.868,20.232,,24.527,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.137,1,U_Amb_R,Practice,Expected,Amber,Left,34.107,4.098,0.366,0.868,21.369,,25.305,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.234,1,U_Amb_R,Practice,Expected,Amber,Left,34.204,4.195,0.384,0.868,22.488,,25.861,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.332,1,U_Amb_R,Practice,Expected,Amber,Left,34.303,4.294,0.403,0.868,23.643,,26.527,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.432,1,U_Amb_R,Practice,Expected,Amber,Left,34.403,4.394,0.423,0.868,24.846,,27.194,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.53,1,U_Amb_R,Practice,Expected,Amber,Left,34.501,4.491,0.443,0.868,26.051,,27.86,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.634,1,U_Amb_R,Practice,Expected,Amber,Left,34.605,4.595,0.464,0.868,27.363,,28.527,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.74,1,U_Amb_R,Practice,Expected,Amber,Left,34.711,4.701,0.486,0.868,28.73,,29.304,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.83,1,U_Amb_R,Practice,Expected,Amber,Left,34.8,4.791,0.506,0.868,29.921,,29.859,0,,-1,-1,,,-1,-100,0
4,Day,29.971,4.938,1,U_Amb_R,Practice,Expected,Amber,Left,34.908,4.899,0.529,0.868,31.37,,30.636,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.037,1,U_Amb_R,Practice,Expected,Amber,Left,35.007,4.998,0.551,0.868,32.73,,31.301,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.134,1,U_Amb_R,Practice,Expected,Amber,Left,35.105,5.095,0.574,0.868,34.123,,31.856,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.234,1,U_Amb_R,Practice,Expected,Amber,Left,35.205,5.195,0.597,0.868,35.562,,32.521,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.331,1,U_Amb_R,Practice,Expected,Amber,Left,35.302,5.292,0.621,0.868,36.991,,33.186,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.435,1,U_Amb_R,Practice,Expected,Amber,Left,35.406,5.397,0.646,0.868,38.548,,33.962,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.531,1,U_Amb_R,Practice,Expected,Amber,Left,35.502,5.493,0.67,0.868,40.025,,34.516,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.63,1,U_Amb_R,Practice,Expected,Amber,Left,35.601,5.592,0.694,0.868,41.567,,35.181,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.73,1,U_Amb_R,Practice,Expected,Amber,Left,35.701,5.692,0.72,0.868,43.154,,35.845,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.831,1,U_Amb_R,Practice,Expected,Amber,Left,35.801,5.792,0.746,0.868,44.779,,36.509,0,,-1,-1,,,-1,-100,0
4,Day,29.971,5.932,1,U_Amb_R,Practice,Expected,Amber,Left,35.902,5.893,0.773,0.868,46.446,,37.174,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.032,1,U_Amb_R,Practice,Expected,Amber,Left,36.003,5.993,0.8,0.868,48.128,,37.838,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.132,1,U_Amb_R,Practice,Expected,Amber,Left,36.102,6.093,0.827,0.868,49.831,,38.502,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.233,1,U_Amb_R,Practice,Expected,Amber,Left,36.203,6.194,0.855,0.868,51.579,,39.165,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.331,1,U_Amb_R,Practice,Expected,Amber,Left,36.302,6.293,0.883,0.868,53.33,,39.829,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.435,1,U_Amb_R,Practice,Expected,Amber,Left,36.406,6.396,0.912,0.868,55.187,,40.603,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.531,1,U_Amb_R,Practice,Expected,Amber,Left,36.502,6.492,0.94,0.868,56.947,,41.156,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.634,1,U_Amb_R,Practice,Expected,Amber,Left,36.604,6.595,0.971,0.868,58.852,,41.819,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.734,1,U_Amb_R,Practice,Expected,Amber,Left,36.704,6.695,1,0.868,60.738,,42.482,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.835,1,U_Amb_R,Practice,Expected,Amber,Left,36.806,6.796,1.031,0.868,62.673,,43.255,0,,-1,-1,,,-1,-100,0
4,Day,29.971,6.932,1,U_Amb_R,Practice,Expected,Amber,Left,36.903,6.893,1.061,0.868,64.569,,43.807,0,,-1,-1,,,-1,-100,0
4,Day,29.971,7.03,1,U_Amb_R,Practice,Expected,Amber,Left,37.001,6.992,1.091,0.868,66.508,,44.469,0,,-1,-1,,,-1,-100,0
4,Day,29.971,7.132,1,U_Amb_R,Practice,Expected,Amber,Left,37.103,7.094,1.123,0.868,68.554,,45.132,0,,-1,-1,,,-1,-100,0
4,Day,29.971,7.231,1,U_Amb_R,Practice,Expected,Amber,Left,37.201,7.192,1.155,0.868,70.549,,45.794,0,,-1,-1,,,-1,-100,0
4,Day,29.971,7.333,1,U_Amb_R,Practice,Expected,Amber,Left,37.303,7.294,1.188,0.868,72.657,,46.456,0,,-1,-1,,,-1,-100,0
