ParticipantID,Block,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Merge,MergeRTSteer,MergeRTBrake,MergeRTThrottle,Collision,Car2DecelStartRel,Car2CollisionAbs,TimeToCollision
3,Day,1,U_Red_R,Practice,180.411,83.05,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,180.511,83.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,180.61,83.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,180.711,83.35,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,180.81,83.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,180.91,83.55,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.011,83.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.111,83.75,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.21,83.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.31,83.95,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.41,84.05,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.51,84.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.61,84.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.711,84.35,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.81,84.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,181.91,84.55,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.011,84.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.11,84.75,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.21,84.85,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.31,84.95,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.41,85.05,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.51,85.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.61,85.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.727,85.366,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.81,85.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,182.911,85.551,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.01,85.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.11,85.75,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.21,85.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.31,85.95,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.41,86.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.527,86.166,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.61,86.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.71,86.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.81,86.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,183.91,86.55,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.011,86.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.11,86.75,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.21,86.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.31,86.95,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.41,87.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.51,87.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.61,87.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.71,87.35,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.81,87.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,184.91,87.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.01,87.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.11,87.75,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.21,87.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.31,87.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.41,88.05,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.51,88.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.61,88.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.71,88.35,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.81,88.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,185.91,88.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.01,88.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.11,88.75,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.21,88.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.31,88.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.41,89.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.51,89.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.61,89.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.727,89.366,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.811,89.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,186.91,89.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.01,89.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.111,89.751,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.21,89.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.327,89.966,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.41,90.05,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.51,90.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.61,90.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.71,90.35,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.811,90.45,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,187.91,90.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.01,90.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.126,90.766,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.21,90.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.31,90.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.41,91.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.51,91.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.61,91.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.71,91.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.81,91.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,188.91,91.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.011,91.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.11,91.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.21,91.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.31,91.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.41,92.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.511,92.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.61,92.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.71,92.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.81,92.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,189.91,92.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.011,92.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.11,92.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.21,92.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.31,92.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.426,93.066,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.51,93.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.61,93.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.71,93.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.81,93.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,190.91,93.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.011,93.65,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.11,93.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.21,93.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.326,93.966,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.41,94.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.511,94.15,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.61,94.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.71,94.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.81,94.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,191.926,94.566,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.01,94.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.11,94.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.21,94.85,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.31,94.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.41,95.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.509,95.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.61,95.25,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.71,95.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.81,95.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,192.91,95.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.009,95.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.11,95.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.21,95.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.31,95.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.426,96.066,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.51,96.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.61,96.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.71,96.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.81,96.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,193.91,96.55,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.01,96.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.11,96.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.209,96.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.31,96.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.41,97.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.51,97.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.61,97.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.709,97.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.81,97.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,194.91,97.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.01,97.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.11,97.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.209,97.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.31,97.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.41,98.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.527,98.166,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.61,98.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.709,98.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.81,98.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,195.91,98.55,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.01,98.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.11,98.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.226,98.865,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.31,98.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.409,99.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.526,99.166,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.61,99.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.71,99.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.81,99.449,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,196.909,99.549,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.009,99.649,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.109,99.749,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.209,99.849,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.31,99.949,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.409,100.049,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.509,100.149,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.609,100.249,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
3,Day,1,U_Red_R,Practice,197.71,100.349,5.911,0.868,1756.941,,47.891,70.084,,,-1,0,0,0,1,,,,1,49.368,149.514,-2.799
