Time,X,Y,Z,SpeedMPH
60.23,-102.5958,-588.9876,-759.2549,264.12
60.33,-103.2597,-599.7944,-764.0812,266.12
60.43,-103.9237,-610.6995,-768.9078,268.13
60.53,-104.5877,-621.7027,-773.7344,270.13
60.64,-105.2517,-632.8041,-778.5611,272.14
60.74,-105.9157,-644.0037,-783.3879,274.15
60.84,-106.5797,-655.3015,-788.2148,276.17
60.94,-107.3765,-668.9885,-794.0072,278.59
61.04,-108.0405,-680.5023,-798.8344,280.61
61.14,-108.7045,-692.1143,-803.6616,282.64
61.25,-109.3686,-703.8244,-808.4888,284.66
61.35,-110.0326,-715.6328,-813.3162,286.69
61.45,-110.6967,-727.5394,-818.1437,288.72
61.56,-111.3607,-739.5442,-822.9713,290.75
61.66,-112.0248,-751.6472,-827.7989,292.79
61.76,-112.8217,-766.3003,-833.5922,295.24
61.87,-113.4859,-778.6193,-838.4200,297.28
61.97,-114.1500,-791.0364,-843.2479,299.32
62.07,-114.8141,-803.5519,-848.0758,301.36
62.17,-115.4783,-816.1654,-852.9038,303.41
62.27,-116.1425,-828.8771,-857.7319,305.46
62.37,-116.8067,-841.6871,-862.5601,307.51
62.48,-117.4709,-854.5952,-867.3883,309.56
62.58,-118.1352,-867.6016,-872.2166,311.62
62.68,-118.9323,-883.3388,-878.0107,314.09
62.78,-119.5966,-896.5612,-882.8391,316.15
62.88,-120.2609,-909.8817,-887.6676,318.21
62.99,-120.9252,-923.3004,-892.4961,320.27
63.09,-121.5896,-936.8174,-897.3247,322.34
63.19,-122.2539,-950.4324,-902.1534,324.40
63.30,-122.9183,-964.1458,-906.9821,326.47
63.40,-123.5828,-977.9573,-911.8109,328.54
63.50,-124.2472,-991.8670,-916.6396,330.61
63.60,-125.0446,-1008.6880,-922.4343,333.10
63.70,-125.7091,-1022.8140,-927.2631,335.17
63.80,-126.3736,-1037.0380,-932.0921,337.25
63.91,-127.0382,-1051.3600,-936.9211,339.32
64.01,-127.7028,-1065.7800,-941.7501,341.40
64.11,-128.3674,-1080.2990,-946.5792,343.48
64.22,-129.0321,-1094.9150,-951.4083,345.57
