ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndTimeAbs,TrialEndTimeRel,MergeCueTimeRel,DriverResponseTimeRel,ReactionTime,ResponseType,SurveyQuestion,SurveyResponse,SurveyRT
1,Night,0,Practice,Expected,Red,Left,65.19,51.70,1.0889,0.8681,1095.0590,1.0889,35.03,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.30,51.82,1.0614,0.8681,1096.8420,1.0614,35.01,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.42,51.93,1.0224,0.8682,1098.6110,1.0224,35.00,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.52,52.03,0.9806,0.8682,1100.2000,0.9806,34.99,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.62,52.13,0.9341,0.8682,1101.7890,0.9341,34.99,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.73,52.25,0.8788,0.8682,1103.5510,0.8788,35.09,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.85,52.36,0.8264,0.8682,1105.3670,0.8264,34.89,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,65.96,52.48,0.7834,0.8681,1107.1720,0.7834,34.90,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.08,52.59,0.7450,0.8681,1108.9380,0.7450,34.91,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.19,52.71,0.7112,0.8682,1110.7560,0.7112,34.90,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.31,52.82,0.6841,0.8682,1112.5630,0.6841,34.97,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.42,52.93,0.6637,0.8682,1114.2890,0.6637,35.12,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
