ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH
987,Day,0,Practice,Expected,Red,Left,8.54,1.86,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,8.65,1.96,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,8.76,2.07,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,8.86,2.18,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,8.97,2.28,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.07,2.39,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.18,2.49,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.28,2.60,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.39,2.70,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.49,2.81,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.60,2.91,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.71,3.02,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.81,3.13,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,9.91,3.23,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.01,3.33,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.12,3.43,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.22,3.53,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.32,3.64,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.43,3.74,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.53,3.84,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.63,3.95,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.73,4.05,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.84,4.15,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,10.94,4.25,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.04,4.35,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.14,4.45,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.24,4.56,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.35,4.66,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.45,4.76,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.55,4.87,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.66,4.97,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.76,5.07,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.86,5.17,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,11.96,5.28,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.06,5.38,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.17,5.48,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.27,5.58,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.37,5.68,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.47,5.79,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.58,5.89,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.68,5.99,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.78,6.10,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.89,6.20,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,12.99,6.31,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.10,6.41,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.20,6.52,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.31,6.62,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.41,6.72,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.51,6.83,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.62,6.93,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.72,7.03,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.83,7.14,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,13.93,7.25,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.04,7.35,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.14,7.46,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.25,7.56,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.35,7.66,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.46,7.77,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.56,7.87,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.66,7.97,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.77,8.08,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.87,8.18,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,14.97,8.29,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,15.07,8.39,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,15.18,8.49,0.0000,0.8676,-0.0025,0.0000,0.00
987,Day,0,Practice,Expected,Red,Left,15.29,8.60,0.0000,0.8676,-0.0025,0.0000,0.00
